log_id,session_id,customer_id,visit_date,page_viewed,device_type,duration_seconds,source,country
336,sess-3519-12b5,2437,2023-01-20,/contact,desktop,63,google_ads,EE
337,sess-3519-12b5,2437,2023-01-20,/blog,desktop,11,google_ads,EE
338,sess-3519-12b5,2437,2023-01-20,/products,desktop,254,google_ads,EE
339,sess-3519-12b5,2437,2023-01-20,/cart,desktop,191,google_ads,EE
340,sess-3519-12b5,2437,2023-01-20,/account,desktop,214,google_ads,EE
341,sess-5580-a20d,2609,2025-02-27,/contact,mobile,122,email_campaign,EE
342,sess-5580-a20d,2609,2025-02-27,/account,mobile,34,email_campaign,EE
343,sess-5580-a20d,,2025-02-27,/sale,mobile,69,email_campaign,EE
344,sess-5580-a20d,2609,2025-02-27,/products,mobile,173,email_campaign,EE
345,sess-5580-a20d,2609,2025-02-27,/category/aksessuaarid,mobile,185,email_campaign,EE
346,sess-5580-a20d,,2025-02-27,/cart,mobile,211,email_campaign,EE
347,sess-5580-a20d,2609,2025-02-27,/checkout,mobile,347,email_campaign,EE
348,sess-42e3-8dc8,3666,2024-06-09,/,mobile,165,facebook_ads,EE
349,sess-42e3-8dc8,3666,2024-06-09,/sale,mobile,57,facebook_ads,EE
350,sess-42e3-8dc8,3666,2024-06-09,/contact,mobile,157,facebook_ads,EE
351,sess-42e3-8dc8,,2024-06-09,/category/aksessuaarid,mobile,142,facebook_ads,EE
352,sess-42e3-8dc8,3666,2024-06-09,/cart,mobile,16,facebook_ads,EE
353,sess-42e3-8dc8,3666,2024-06-09,/category/jalanõusid,mobile,115,facebook_ads,EE
354,sess-16f9-339b,4292,2024-10-23,/category/aksessuaarid,mobile,168,google_ads,EE
355,sess-637e-d4e1,3932,2024-12-26,/cart,desktop,202,instagram_ads,EE
356,sess-637e-d4e1,,2024-12-26,/products,desktop,0,instagram,EE
357,sess-637e-d4e1,,2024-12-26,/sale,desktop,45,instagram,EE
358,sess-10e2-39f2,2930,2024-05-15,/category/naiste_riided,mobile,76,fb_ads,EE
359,sess-10e2-39f2,,2024-05-15,/category/naiste_riided,mobile,252,facebook_ads,EE
360,sess-10e2-39f2,2930,2024-05-15,/,mobile,124,facebook_ads,EE
361,sess-2284-bb46,3063,2024-09-15,/account,mobile,84,facebook_ads,EE
362,sess-2284-bb46,,2024-09-15,/account,mobile,113,facebook_ads,EE
363,sess-2284-bb46,3063,2024-09-15,/account,mobile,6,facebook_ads,EE
364,sess-2284-bb46,3063,2024-09-15,/sale,mobile,73,fb_ads,EE
365,sess-2284-bb46,3063,2024-09-15,/category/jalanõusid,mobile,0,facebook_ads,EE
366,sess-2284-bb46,3063,2024-09-15,/products,mobile,139,facebook_ads,EE
367,sess-2284-bb46,3063,2024-09-15,/account,mobile,14,facebook_ads,EE
368,sess-2284-bb46,3063,2024-09-15,/,mobile,172,facebook_ads,EE
369,sess-145c-0388,,2025-01-15,/products,mobile,172,google_organic,EE
370,sess-42e2-11be,4774,2024-06-19,/category/laste_riided,tablet,128,facebook_ads,EE
371,sess-42e2-11be,4774,2024-06-19,/products,tablet,134,FB,EE
372,sess-c3ef-abba,,2024-06-15,/cart,desktop,0,google_organic,EE
373,sess-c3ef-abba,2334,2024-06-15,/checkout,desktop,218,google_organic,EE
374,sess-c3ef-abba,2334,2024-06-15,/sale,desktop,217,google,EE
375,sess-2ff1-68ac,4580,2025-01-01,/products,mobile,11,tiktok,EE
376,sess-2ff1-68ac,4580,2025-01-01,/category/laste_riided,mobile,245,tiktok,EE
377,sess-2ff1-68ac,4580,2025-01-01,/account,mobile,144,tiktok,EE
378,sess-d77a-23df,2676,2024-07-16,/sale,mobile,102,facebook_ads,EE
379,sess-d77a-23df,2676,2024-07-16,/checkout,mobile,298,facebook_ads,EE
380,sess-d77a-23df,2676,2024-07-16,/sale,mobile,191,facebook_ads,EE
381,sess-139b-66f9,,2023-05-01,/new-arrivals,mobile,174,instagram,EE
382,sess-139b-66f9,2121,2023-05-01,/about,mobile,136,instagram,EE
383,sess-139b-66f9,2121,2023-05-01,/sale,mobile,178,instagram,EE
384,sess-139b-66f9,2121,2023-05-01,/category/meeste_riided,mobile,230,instagram,EE
385,sess-139b-66f9,2121,2023-05-01,/products,mobile,184,instagram,EE
386,sess-b58b-985a,3040,2024-07-29,/category/aksessuaarid,desktop,155,direct,EE
387,sess-b58b-985a,3040,2024-07-29,/about,desktop,132,direct,EE
388,sess-b58b-985a,3040,2024-07-29,/contact,desktop,59,direct,EE
389,sess-b58b-985a,3040,2024-07-29,/new-arrivals,desktop,104,direct,EE
390,sess-b58b-985a,3040,2024-07-29,/cart,desktop,241,direct,EE
391,sess-b58b-985a,3040,2024-07-29,/checkout,desktop,50,direct,EE
392,sess-073d-5ac1,2539,2024-04-28,/category/meeste_riided,mobile,117,email_campaign,EE
393,sess-fad4-dc1c,2801,2023-02-07,/category/naiste_riided,desktop,113,instagram,EE
394,sess-fad4-dc1c,2801,2023-02-07,/products,desktop,166,instagram,EE
395,sess-fad4-dc1c,2801,2023-02-07,/cart,desktop,74,instagram,EE
396,sess-fad4-dc1c,2801,2023-02-07,/checkout,desktop,175,Instagram,EE
397,sess-fad4-dc1c,2801,2023-02-07,/category/laste_riided,desktop,207,instagram,EE
398,sess-fad4-dc1c,2801,2023-02-07,/cart,desktop,117,instagram,EE
399,sess-fad4-dc1c,2801,2023-02-07,/account,desktop,116,instagram,EE
400,sess-fad4-dc1c,2801,2023-02-07,/products,desktop,89,instagram,EE
401,sess-bd72-fbc2,3563,2023-10-09,/about,tablet,53,instagram,EE
402,sess-851c-91ea,,2023-02-12,/category/naiste_riided,tablet,66,email_campaign,EE
403,sess-851c-91ea,,2023-02-12,/category/jalanõusid,tablet,103,email_campaign,EE
404,sess-851c-91ea,,2023-02-12,/category/naiste_riided,tablet,156,email_campaign,EE
405,sess-851c-91ea,,2023-02-12,/products,tablet,213,email_campaign,EE
406,sess-851c-91ea,,2023-02-12,/cart,tablet,160,email_campaign,EE
407,sess-851c-91ea,,2023-02-12,/checkout,tablet,271,email_campaign,EE
408,sess-63c0-db4c,4318,2024-12-10,/new-arrivals,mobile,180,email_campaign,EE
409,sess-63c0-db4c,4318,2024-12-10,/sale,mobile,181,email_campaign,EE
410,sess-63c0-db4c,,2024-12-10,/blog,mobile,166,email_campaign,EE
411,sess-eb8a-9a00,4789,2024-01-15,/category/naiste_riided,desktop,185,google_organic,EE
412,sess-eb8a-9a00,4789,2024-01-15,/cart,desktop,163,google_organic,EE
413,sess-eb8a-9a00,4789,2024-01-15,/contact,desktop,129,google organic,EE
414,sess-eb8a-9a00,4789,2024-01-15,/checkout,desktop,240,google_organic,EE
415,sess-eb8a-9a00,4789,2024-01-15,/category/jalanõusid,desktop,26,google_organic,EE
416,sess-eb8a-9a00,4789,2024-01-15,/sale,desktop,55,google_organic,EE
417,sess-eb8a-9a00,4789,2024-01-15,/category/aksessuaarid,desktop,205,google_organic,EE
418,sess-eb8a-9a00,4789,2024-01-15,/sale,desktop,107,google_organic,EE
419,sess-6a39-6db8,2801,2024-08-02,/about,tablet,134,google_organic,EE
420,sess-6a39-6db8,2801,2024-08-02,/contact,tablet,103,Google Organic,EE
421,sess-9c44-6f9f,3114,2023-05-16,/new-arrivals,desktop,72,google_ads,FI
422,sess-917b-ebd9,3772,2024-04-21,/category/naiste_riided,desktop,52,google_organic,LV
423,sess-917b-ebd9,3772,2024-04-21,/category/meeste_riided,desktop,142,google,LV
424,sess-917b-ebd9,3772,2024-04-21,/products,desktop,121,Google Organic,LV
425,sess-917b-ebd9,,2024-04-21,/,desktop,149,google_organic,LV
426,sess-917b-ebd9,3772,2024-04-21,/about,desktop,106,google_organic,LV
427,sess-917b-ebd9,3772,2024-04-21,/,desktop,95,google_organic,LV
428,sess-917b-ebd9,3772,2024-04-21,/about,desktop,36,google organic,LV
429,sess-310b-c234,3236,2023-09-08,/category/meeste_riided,desktop,0,tiktok,EE
430,sess-310b-c234,3236,2023-09-08,/cart,desktop,68,tiktok,EE
431,sess-310b-c234,3236,2023-09-08,/checkout,desktop,296,tiktok,EE
432,sess-310b-c234,3236,2023-09-08,/cart,desktop,0,tiktok,EE
433,sess-b3f2-0ce7,3188,2024-01-13,/category/meeste_riided,desktop,80,direct,EE
434,sess-b3f2-0ce7,3188,2024-01-13,/products,desktop,0,direct,EE
435,sess-b3f2-0ce7,3188,2024-01-13,/about,desktop,67,direct,EE
436,sess-b3f2-0ce7,3188,2024-01-13,/about,desktop,177,direct,EE
437,sess-b3f2-0ce7,3188,2024-01-13,/category/laste_riided,desktop,246,direct,EE
438,sess-8614-9606,4316,2023-06-12,/new-arrivals,desktop,25,google_organic,EE
439,sess-8614-9606,4316,2023-06-12,/category/meeste_riided,desktop,80,google_organic,EE
440,sess-8614-9606,4316,2023-06-12,/sale,desktop,134,google_organic,EE
441,sess-8614-9606,4316,2023-06-12,/sale,desktop,1,google_organic,EE
442,sess-8614-9606,4316,2023-06-12,/category/meeste_riided,desktop,152,Google,EE
443,sess-8614-9606,4316,2023-06-12,/category/jalanõusid,desktop,75,google_organic,EE
444,sess-8614-9606,4316,2023-06-12,/category/laste_riided,desktop,367,google_organic,EE
445,sess-8614-9606,4316,2023-06-12,/new-arrivals,desktop,204,Google Organic,EE
446,sess-000d-23e4,4479,2024-09-22,/blog,desktop,89,email_campaign,EE
447,sess-000d-23e4,4479,2024-09-22,/category/laste_riided,desktop,71,email_campaign,EE
448,sess-000d-23e4,4479,2024-09-22,/products,desktop,47,email_campaign,EE
449,sess-000d-23e4,4479,2024-09-22,/contact,desktop,8,email_campaign,EE
450,sess-915d-7e8f,2295,2024-02-02,/category/laste_riided,desktop,148,google_organic,EE
451,sess-915d-7e8f,2295,2024-02-02,/checkout,desktop,205,google_organic,EE
452,sess-915d-7e8f,2295,2024-02-02,/category/aksessuaarid,desktop,204,google_organic,EE
453,sess-915d-7e8f,2295,2024-02-02,/products,desktop,0,google_organic,EE
454,sess-915d-7e8f,2295,2024-02-02,/contact,desktop,26,google_organic,EE
455,sess-915d-7e8f,2295,2024-02-02,/category/jalanõusid,desktop,12,google_organic,EE
456,sess-915d-7e8f,2295,2024-02-02,/category/aksessuaarid,desktop,58,google_organic,EE
457,sess-915d-7e8f,2295,2024-02-02,/category/meeste_riided,desktop,268,google_organic,EE
458,sess-81c0-1460,3027,2023-03-26,/account,mobile,40,facebook_ads,EE
459,sess-81c0-1460,3027,2023-03-26,/sale,mobile,108,facebook_ads,EE
460,sess-81c0-1460,3027,2023-03-26,/category/naiste_riided,mobile,234,facebook_ads,EE
461,sess-81c0-1460,3027,2023-03-26,/category/naiste_riided,mobile,14,facebook_ads,EE
462,sess-81c0-1460,3027,2023-03-26,/products,mobile,116,facebook_ads,EE
463,sess-81c0-1460,,2023-03-26,/cart,mobile,198,facebook_ads,EE
464,sess-81c0-1460,3027,2023-03-26,/sale,mobile,79,facebook_ads,EE
465,sess-da20-fe1c,2134,2023-04-13,/cart,desktop,83,google_organic,EE
466,sess-da20-fe1c,2134,2023-04-13,/sale,desktop,123,google_organic,EE
467,sess-da20-fe1c,,2023-04-13,/,desktop,82,google_organic,EE
468,sess-da20-fe1c,2134,2023-04-13,/sale,desktop,131,google_organic,EE
469,sess-bc85-092c,2325,2024-10-13,/category/jalanõusid,mobile,209,direct,EE
470,sess-bc85-092c,2325,2024-10-13,/category/jalanõusid,mobile,254,direct,EE
471,sess-bc85-092c,2325,2024-10-13,/products,mobile,65,direct,EE
472,sess-bc85-092c,2325,2024-10-13,/category/aksessuaarid,mobile,118,direct,EE
473,sess-bc85-092c,2325,2024-10-13,/about,mobile,55,direct,EE
474,sess-bc85-092c,2325,2024-10-13,/about,mobile,58,direct,EE
475,sess-bc85-092c,2325,2024-10-13,/category/jalanõusid,mobile,137,direct,EE
476,sess-bc85-092c,2325,2024-10-13,/,mobile,158,direct,EE
477,sess-0d2a-3455,4774,2023-05-07,/contact,mobile,94,instagram,EE
478,sess-0d2a-3455,4774,2023-05-07,/sale,mobile,208,instagram_ads,EE
479,sess-0d2a-3455,4774,2023-05-07,/account,mobile,132,instagram_ads,EE
480,sess-0d2a-3455,4774,2023-05-07,/cart,mobile,243,instagram,EE
481,sess-0d2a-3455,4774,2023-05-07,/,mobile,114,instagram,EE
482,sess-0d2a-3455,4774,2023-05-07,/products,mobile,71,instagram,EE
483,sess-0d2a-3455,4774,2023-05-07,/,mobile,99,instagram,EE
484,sess-0d2a-3455,4774,2023-05-07,/blog,mobile,31,instagram,EE
485,sess-7548-9635,,2024-03-26,/category/meeste_riided,mobile,142,direct,EE
486,sess-7548-9635,3078,2024-03-26,/products,mobile,216,direct,EE
487,sess-5796-d23c,,2024-07-10,/account,tablet,326,facebook_ads,EE
488,sess-5796-d23c,2891,2024-07-10,/about,tablet,42,facebook_ads,EE
489,sess-d950-edb9,,2024-10-01,/about,desktop,94,FB,EE
490,sess-d950-edb9,,2024-10-01,/category/aksessuaarid,desktop,34,facebook_ads,EE
491,sess-d950-edb9,,2024-10-01,/category/meeste_riided,desktop,51,facebook_ads,EE
492,sess-d950-edb9,,2024-10-01,/checkout,desktop,10,facebook_ads,EE
493,sess-169f-3c1b,3673,2024-07-17,/new-arrivals,desktop,200,tiktok,EE
494,sess-09df-a72e,3626,2024-04-12,/account,mobile,46,google organic,EE
495,sess-09df-a72e,3626,2024-04-12,/cart,mobile,132,google_organic,EE
496,sess-60af-57c8,2369,2023-10-12,/about,desktop,0,facebook_ads,EE
497,sess-ecc0-7db3,2854,2025-01-19,/category/jalanõusid,tablet,91,facebook_ads,LV
498,sess-ecc0-7db3,2854,2025-01-19,/products,tablet,80,facebook_ads,LV
499,sess-055d-1d6d,3707,2024-09-27,/cart,desktop,0,facebook_ads,EE
500,sess-055d-1d6d,3707,2024-09-27,/checkout,desktop,210,facebook_ads,EE
501,sess-055d-1d6d,3707,2024-09-27,/checkout,desktop,288,facebook_ads,EE
502,sess-3ab0-a972,3799,2023-06-25,/about,mobile,109,google_organic,EE
503,sess-3ab0-a972,3799,2023-06-25,/contact,mobile,131,google_organic,EE
504,sess-3ab0-a972,3799,2023-06-25,/contact,mobile,0,google_organic,EE
505,sess-3ab0-a972,,2023-06-25,/category/aksessuaarid,mobile,196,google_organic,EE
506,sess-944b-0721,4179,2022-08-21,/category/aksessuaarid,desktop,108,google_organic,EE
507,sess-944b-0721,4179,2024-09-25,/products,desktop,0,google_organic,EE
508,sess-944b-0721,4179,2024-09-25,/cart,desktop,133,google organic,EE
509,sess-944b-0721,4179,2024-09-25,/checkout,desktop,273,google_organic,EE
510,sess-944b-0721,4179,2024-09-25,/category/naiste_riided,desktop,0,google_organic,EE
511,sess-e261-f8fc,,2023-12-08,/blog,desktop,15,email_campaign,EE
512,sess-e261-f8fc,2237,2023-12-08,/category/naiste_riided,desktop,250,email_campaign,EE
513,sess-e261-f8fc,,2023-12-08,/cart,desktop,277,email_campaign,EE
514,sess-e261-f8fc,2237,2023-12-08,/category/meeste_riided,desktop,0,email_campaign,EE
515,sess-e261-f8fc,2237,2023-12-08,/new-arrivals,desktop,108,email_campaign,EE
516,sess-e261-f8fc,2237,2023-12-08,/contact,desktop,75,email_campaign,EE
517,sess-cf39-4a22,,2024-08-16,/cart,tablet,0,google_organic,EE
518,sess-cf39-4a22,3379,2024-08-16,/checkout,tablet,294,google_organic,EE
519,sess-cf39-4a22,,2024-08-16,/blog,tablet,128,google_organic,EE
520,sess-cf39-4a22,3379,2023-06-17,/about,tablet,236,google_organic,EE
521,sess-cf39-4a22,3379,2024-08-16,/account,tablet,35,google_organic,EE
522,sess-cf39-4a22,3379,2024-08-16,/blog,tablet,135,google_organic,EE
523,sess-cf39-4a22,3379,2024-08-16,/checkout,tablet,247,google_organic,EE
524,sess-cf39-4a22,3379,2024-08-16,/products,tablet,149,google_organic,EE
525,sess-969f-1c4b,2395,2024-11-08,/category/laste_riided,mobile,83,direct,EE
526,sess-969f-1c4b,2395,2024-11-08,/products,mobile,56,direct,EE
527,sess-969f-1c4b,,2024-11-08,/category/laste_riided,mobile,22,direct,EE
528,sess-4c24-b7d1,3295,2023-04-11,/new-arrivals,desktop,34,direct,EE
529,sess-4c24-b7d1,3295,2023-04-11,/blog,desktop,0,direct,EE
530,sess-4c24-b7d1,3295,2023-04-11,/sale,desktop,65,direct,EE
531,sess-4c24-b7d1,3295,2023-04-11,/about,desktop,200,direct,EE
532,sess-1ea9-e566,4154,2023-05-19,/account,mobile,99,instagram,EE
533,sess-1ea9-e566,4154,2023-05-19,/new-arrivals,mobile,132,instagram,EE
534,sess-1ea9-e566,4154,2023-05-19,/cart,mobile,244,instagram,EE
535,sess-1ea9-e566,4154,2023-05-19,/checkout,mobile,405,instagram,EE
536,sess-1ea9-e566,4154,2023-05-19,/sale,mobile,104,Instagram,EE
537,sess-9710-a6c3,2413,2023-05-25,/account,desktop,63,facebook_ads,EE
538,sess-9710-a6c3,2413,2023-05-25,/about,desktop,36,facebook_ads,EE
539,sess-9710-a6c3,2413,2023-05-25,/checkout,desktop,201,FB,EE
540,sess-9710-a6c3,2413,2023-05-25,/category/meeste_riided,desktop,33,facebook_ads,EE
541,sess-9710-a6c3,2413,2023-05-25,/,desktop,26,facebook_ads,EE
542,sess-1efd-ce86,3162,2024-01-03,/contact,mobile,208,google_organic,EE
543,sess-90a1-693c,2775,2024-01-28,/about,mobile,159,google_organic,EE
544,sess-90a1-693c,2775,2024-01-28,/sale,mobile,37,google_organic,EE
545,sess-90a1-693c,2775,2024-01-28,/new-arrivals,mobile,71,google_organic,EE
546,sess-9c6f-3036,4714,2023-08-11,/contact,mobile,69,google_organic,EE
547,sess-5ede-b6c9,3559,2023-01-31,/about,desktop,221,instagram,EE
548,sess-5ede-b6c9,3559,2023-01-31,/about,desktop,240,instagram,EE
549,sess-5ede-b6c9,3559,2023-01-31,/category/laste_riided,desktop,141,instagram,EE
550,sess-5ede-b6c9,3559,2023-01-31,/contact,desktop,80,instagram,EE
551,sess-5ede-b6c9,3559,2023-01-31,/contact,desktop,136,instagram,EE
552,sess-5fb7-0334,,2023-05-18,/new-arrivals,mobile,206,google_organic,EE
553,sess-5fb7-0334,3405,2023-05-18,/new-arrivals,mobile,137,google_organic,EE
554,sess-5fb7-0334,3405,2023-05-18,/,mobile,153,google_organic,EE
555,sess-5fb7-0334,3405,2023-05-18,/account,mobile,173,google_organic,EE
556,sess-5fb7-0334,3405,2023-05-18,/cart,mobile,120,google_organic,EE
557,sess-5fb7-0334,3405,2020-05-21,/checkout,mobile,228,google_organic,EE
558,sess-1058-ae40,4950,2023-07-26,/account,tablet,187,tiktok,EE
559,sess-1058-ae40,4950,2023-07-26,/account,tablet,0,tiktok,EE
560,sess-1058-ae40,4950,2023-07-26,/blog,tablet,170,tiktok,EE
561,sess-1058-ae40,,2023-07-26,/cart,tablet,0,tiktok,EE
562,sess-1058-ae40,4950,2022-10-10,/checkout,tablet,167,tiktok,EE
563,sess-1058-ae40,4950,2023-07-26,/contact,tablet,191,tiktok,EE
564,sess-0e41-87e2,,2023-08-27,/products,mobile,4,instagram,EE
565,sess-0e41-87e2,2736,2023-08-27,/products,mobile,178,instagram,EE
566,sess-6884-85c8,4916,2023-01-25,/,mobile,152,email_campaign,EE
567,sess-6884-85c8,4916,2023-01-25,/cart,mobile,186,email_campaign,EE
568,sess-6884-85c8,4916,2023-01-25,/checkout,mobile,203,email_campaign,EE
569,sess-6884-85c8,4916,2023-01-25,/category/jalanõusid,mobile,230,email_campaign,EE
570,sess-6884-85c8,4916,2023-01-25,/checkout,mobile,181,email_campaign,EE
571,sess-6884-85c8,4916,2023-01-25,/account,mobile,151,email_campaign,EE
572,sess-6884-85c8,4916,2023-01-25,/checkout,mobile,485,email_campaign,EE
573,sess-6884-85c8,4916,2023-01-25,/category/laste_riided,mobile,135,email_campaign,EE
574,sess-05ae-53b5,,2023-12-31,/products,mobile,202,direct,EE
575,sess-05ae-53b5,,2023-12-31,/new-arrivals,mobile,0,direct,EE
576,sess-05ae-53b5,,2023-12-31,/category/jalanõusid,mobile,79,direct,EE
577,sess-05ae-53b5,,2023-12-31,/blog,mobile,32,direct,EE
578,sess-05ae-53b5,,2023-12-31,/category/naiste_riided,mobile,133,direct,EE
579,sess-05ae-53b5,,2023-12-31,/about,mobile,121,direct,EE
580,sess-05ae-53b5,,2023-12-31,/checkout,mobile,193,direct,EE
581,sess-829e-55e2,4169,2024-01-25,/cart,desktop,153,direct,EE
582,sess-829e-55e2,4169,2024-01-25,/checkout,desktop,10,direct,EE
583,sess-2029-4281,3012,2023-08-24,/category/meeste_riided,mobile,143,instagram,EE
584,sess-2029-4281,,2023-08-24,/,mobile,0,instagram,EE
585,sess-2029-4281,3012,2023-08-24,/,mobile,147,instagram,EE
586,sess-2029-4281,3012,2023-08-24,/checkout,mobile,225,instagram,EE
587,sess-6872-f79b,3984,2023-01-11,/account,desktop,160,google,EE
588,sess-6872-f79b,3984,2023-01-11,/checkout,desktop,368,google_organic,EE
589,sess-6872-f79b,3984,2023-01-11,/contact,desktop,95,google_organic,EE
590,sess-6872-f79b,3984,2023-01-11,/checkout,desktop,162,google_organic,EE
591,sess-6872-f79b,3984,2020-11-13,/category/jalanõusid,desktop,274,google_organic,EE
592,sess-6872-f79b,3984,2023-01-11,/category/aksessuaarid,desktop,116,google_organic,EE
593,sess-6872-f79b,3984,2023-01-11,/about,desktop,108,Google Organic,EE
594,sess-6872-f79b,3984,2023-01-11,/cart,desktop,157,google_organic,EE
595,sess-c2d5-6fc7,,2023-09-19,/category/laste_riided,tablet,233,instagram,EE
596,sess-c2d5-6fc7,4967,2023-09-19,/category/aksessuaarid,tablet,153,instagram,EE
597,sess-c2d5-6fc7,4967,2023-09-19,/about,tablet,53,instagram,EE
598,sess-c2d5-6fc7,,2023-09-19,/products,tablet,128,instagram,EE
599,sess-c2d5-6fc7,,2023-09-19,/category/aksessuaarid,tablet,84,instagram,EE
600,sess-c2d5-6fc7,4967,2023-09-19,/category/naiste_riided,tablet,0,instagram,EE
601,sess-c2d5-6fc7,4967,2021-01-22,/checkout,tablet,422,instagram,EE
602,sess-c2d5-6fc7,,2023-09-19,/new-arrivals,tablet,0,instagram,EE
603,sess-6a24-98ea,3608,2024-09-16,/blog,tablet,95,facebook_ads,EE
604,sess-6a24-98ea,3608,2024-09-16,/account,tablet,132,facebook_ads,EE
605,sess-6a24-98ea,3608,2024-09-16,/checkout,tablet,334,facebook_ads,EE
606,sess-6a24-98ea,3608,2024-09-16,/sale,tablet,117,facebook_ads,EE
607,sess-6a24-98ea,3608,2024-09-16,/checkout,tablet,246,Facebook,EE
608,sess-6a24-98ea,3608,2024-09-16,/category/naiste_riided,tablet,77,facebook_ads,EE
609,sess-6a24-98ea,3608,2024-09-16,/contact,tablet,111,facebook_ads,EE
610,sess-6a24-98ea,3608,2024-09-16,/sale,tablet,82,facebook_ads,EE
611,sess-9ce5-4611,,2023-07-08,/account,mobile,27,direct,EE
612,sess-9ce5-4611,,2023-07-08,/checkout,mobile,171,direct,EE
613,sess-9ce5-4611,,2023-07-08,/category/aksessuaarid,mobile,156,direct,EE
614,sess-910a-be14,4956,2023-08-19,/category/aksessuaarid,desktop,75,Google Organic,EE
615,sess-910a-be14,4956,2023-08-19,/about,desktop,194,google_organic,EE
616,sess-910a-be14,4956,2023-08-19,/checkout,desktop,163,google_organic,EE
617,sess-910a-be14,4956,2023-08-19,/about,desktop,136,google_organic,EE
618,sess-7be8-7051,4568,2024-11-18,/sale,tablet,0,email_campaign,LV
619,sess-bc99-a505,,2023-01-01,/category/jalanõusid,mobile,180,facebook_ads,EE
620,sess-bc99-a505,3570,2023-01-01,/products,mobile,205,facebook_ads,EE
621,sess-bc99-a505,3570,2023-01-01,/category/meeste_riided,mobile,111,facebook_ads,EE
622,sess-bc99-a505,3570,2023-01-01,/about,mobile,210,facebook_ads,EE
623,sess-bc99-a505,3570,2023-01-01,/new-arrivals,mobile,36,FB,EE
624,sess-9e5e-30c5,2180,2023-04-21,/blog,mobile,51,facebook_ads,EE
625,sess-9e5e-30c5,2180,2023-04-21,/category/meeste_riided,mobile,78,facebook_ads,EE
626,sess-9e5e-30c5,2180,2023-04-21,/contact,mobile,222,facebook_ads,EE
627,sess-9e5e-30c5,,2023-04-21,/category/jalanõusid,mobile,36,facebook_ads,EE
628,sess-4eb1-bb50,2919,2024-04-05,/contact,desktop,92,facebook_ads,EE
629,sess-4eb1-bb50,2919,2024-04-05,/category/laste_riided,desktop,205,facebook_ads,EE
630,sess-4eb1-bb50,2919,2024-04-05,/about,desktop,228,Facebook Ads,EE
631,sess-4eb1-bb50,2919,2024-04-05,/category/meeste_riided,desktop,10,facebook_ads,EE
