customer_id,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment,Weighted_RFM_Score,Advanced_Segment
3858.0,78,2,292.34999999999997,4,2,1,7,Potential,8,New Customers
3859.0,457,2,345.1,1,2,1,4,At Risk,5,Lost
3861.0,66,5,1503.6200000000001,4,5,5,14,VIP Champions,19,VIP Champions
3862.0,154,2,532.04,3,2,2,7,Potential,9,New Customers
3863.0,100,2,937.3299999999999,4,2,3,9,Potential,12,Regular Customers
3864.0,586,1,208.11,1,1,1,3,Lost,4,Lost
3865.0,473,3,1009.28,1,3,4,8,Potential,12,New Customers
3866.0,324,1,50.85,2,1,1,4,At Risk,5,Lost
3867.0,187,5,2021.71,3,5,5,13,VIP Champions,18,VIP Champions
3868.0,22,7,1294.08,5,5,4,14,VIP Champions,18,VIP Champions
3869.0,231,3,1138.22,2,3,4,9,Potential,13,Regular Customers
3870.0,147,3,1078.3200000000002,3,3,4,10,Loyal,14,Regular Customers
3872.0,547,4,1418.5900000000001,1,4,4,9,Potential,13,Regular Customers
3873.0,126,2,153.74,3,2,1,6,At Risk,7,At Risk
3874.0,68,2,273.1,4,2,1,7,Potential,8,New Customers
3875.0,259,4,814.17,2,4,3,9,Potential,12,Regular Customers
3876.0,31,5,686.03,5,5,3,13,VIP Champions,16,VIP Champions
3877.0,477,1,160.91,1,1,1,3,Lost,4,Lost
3878.0,2,2,158.21,5,2,1,8,Potential,9,New Customers
3879.0,10,5,1554.46,5,5,5,15,VIP Champions,20,VIP Champions
3880.0,358,3,1095.83,1,3,4,8,Potential,12,New Customers
3881.0,219,2,473.28,2,2,2,6,At Risk,8,At Risk
3882.0,81,5,2136.75,4,5,5,14,VIP Champions,19,VIP Champions
3883.0,662,3,675.81,1,3,3,7,Potential,10,New Customers
3884.0,108,3,1286.71,4,3,4,11,Loyal,15,Loyal Customers
3885.0,349,3,480.0,1,3,2,6,At Risk,8,At Risk
3886.0,84,4,1754.03,4,4,5,13,VIP Champions,18,VIP Champions
3887.0,76,2,547.36,4,2,2,8,Potential,10,New Customers
3890.0,64,2,844.8600000000001,4,2,3,9,Potential,12,Regular Customers
3891.0,68,5,433.03999999999996,4,5,2,11,Loyal,13,Loyal Customers
3893.0,18,2,591.1899999999999,5,2,2,9,Potential,11,Regular Customers
3894.0,478,2,172.84,1,2,1,4,At Risk,5,Lost
3895.0,194,6,1409.1100000000001,3,5,4,12,Loyal,16,Loyal Customers
3896.0,350,2,479.31,1,2,2,5,At Risk,7,At Risk
3897.0,-392,5,1370.66,5,5,4,14,VIP Champions,18,VIP Champions
3898.0,305,5,2020.0500000000002,2,5,5,12,Loyal,17,Loyal Customers
3899.0,27,8,2655.03,5,5,5,15,VIP Champions,20,VIP Champions
3903.0,54,3,703.03,5,3,3,11,Loyal,14,Loyal Customers
3904.0,259,2,752.47,2,2,3,7,Potential,10,New Customers
3905.0,136,3,1262.6599999999999,3,3,4,10,Loyal,14,Regular Customers
3906.0,262,3,548.84,2,3,2,7,Potential,9,New Customers
3907.0,239,1,257.32,2,1,1,4,At Risk,5,Lost
3908.0,276,1,338.04,2,1,1,4,At Risk,5,Lost
3909.0,40,1,282.29,5,1,1,7,Potential,8,New Customers
3911.0,139,3,783.44,3,3,3,9,Potential,12,Regular Customers
3912.0,203,1,218.99,3,1,1,5,At Risk,6,At Risk
3913.0,96,2,1187.57,4,2,4,10,Loyal,14,Regular Customers
3914.0,191,3,535.86,3,3,2,8,Potential,10,New Customers
3915.0,123,3,487.25,3,3,2,8,Potential,10,New Customers
3916.0,106,1,208.15,4,1,1,6,At Risk,7,At Risk
3919.0,175,4,712.53,3,4,3,10,Loyal,13,Regular Customers
3921.0,73,5,1141.7,4,5,4,13,VIP Champions,17,VIP Champions
3922.0,225,1,566.48,2,1,2,5,At Risk,7,At Risk
3923.0,258,2,767.01,2,2,3,7,Potential,10,New Customers
3924.0,27,5,1618.86,5,5,5,15,VIP Champions,20,VIP Champions
3925.0,194,3,834.11,3,3,3,9,Potential,12,Regular Customers
3927.0,656,1,140.02,1,1,1,3,Lost,4,Lost
3928.0,30,6,1492.46,5,5,5,15,VIP Champions,20,VIP Champions
3930.0,111,3,569.29,4,3,2,9,Potential,11,Regular Customers
3931.0,571,1,167.23,1,1,1,3,Lost,4,Lost
3932.0,253,2,429.89,2,2,2,6,At Risk,8,At Risk
3934.0,147,2,757.46,3,2,3,8,Potential,11,New Customers
3935.0,74,5,1455.83,4,5,5,14,VIP Champions,19,VIP Champions
3936.0,264,1,519.38,2,1,2,5,At Risk,7,At Risk
3937.0,478,3,478.31000000000006,1,3,2,6,At Risk,8,At Risk
3939.0,192,7,2340.85,3,5,5,13,VIP Champions,18,VIP Champions
3941.0,326,1,685.32,1,1,3,5,At Risk,8,At Risk
3942.0,43,3,1441.9299999999998,5,3,5,13,VIP Champions,18,VIP Champions
3943.0,60,3,800.08,4,3,3,10,Loyal,13,Regular Customers
3944.0,129,4,1724.1599999999999,3,4,5,12,Loyal,17,Loyal Customers
3945.0,287,3,2169.01,2,3,5,10,Loyal,15,Regular Customers
3946.0,196,4,1275.29,3,4,4,11,Loyal,15,Loyal Customers
3947.0,111,1,72.73,4,1,1,6,At Risk,7,At Risk
3948.0,703,1,152.13,1,1,1,3,Lost,4,Lost
3949.0,309,4,1040.09,2,4,4,10,Loyal,14,Regular Customers
3950.0,136,2,992.2,3,2,4,9,Potential,13,Regular Customers
3952.0,261,4,407.75,2,4,2,8,Potential,10,New Customers
3953.0,423,6,1009.51,1,5,4,10,Loyal,14,Regular Customers
3954.0,19,3,761.28,5,3,3,11,Loyal,14,Loyal Customers
3956.0,349,3,1346.6799999999998,1,3,4,8,Potential,12,New Customers
3957.0,271,6,2598.19,2,5,5,12,Loyal,17,Loyal Customers
3958.0,103,6,1182.64,4,5,4,13,VIP Champions,17,VIP Champions
3959.0,83,4,1105.7,4,4,4,12,Loyal,16,Loyal Customers
3961.0,9,2,773.5699999999999,5,2,3,10,Loyal,13,Regular Customers
3962.0,340,1,49.08,1,1,1,3,Lost,4,Lost
3963.0,288,2,373.44000000000005,2,2,2,6,At Risk,8,At Risk
3964.0,563,1,305.7,1,1,1,3,Lost,4,Lost
3965.0,340,1,190.78,1,1,1,3,Lost,4,Lost
3966.0,54,3,1516.9,5,3,5,13,VIP Champions,18,VIP Champions
3967.0,144,1,135.99,3,1,1,5,At Risk,6,At Risk
3969.0,603,3,442.41999999999996,1,3,2,6,At Risk,8,At Risk
3970.0,479,4,1150.28,1,4,4,9,Potential,13,Regular Customers
3971.0,202,3,928.6100000000001,3,3,3,9,Potential,12,Regular Customers
3972.0,399,5,1154.51,1,5,4,10,Loyal,14,Regular Customers
3973.0,83,2,388.42,4,2,2,8,Potential,10,New Customers
3974.0,59,4,444.16999999999996,5,4,2,11,Loyal,13,Loyal Customers
3975.0,346,3,366.49,1,3,2,6,At Risk,8,At Risk
3978.0,213,1,241.18,2,1,1,4,At Risk,5,Lost
3979.0,162,2,222.2,3,2,1,6,At Risk,7,At Risk
3981.0,154,4,674.45,3,4,3,10,Loyal,13,Regular Customers
3982.0,21,4,654.24,5,4,3,12,Loyal,15,Loyal Customers
3984.0,273,6,802.88,2,5,3,10,Loyal,13,Regular Customers
3985.0,292,4,599.65,2,4,2,8,Potential,10,New Customers
3986.0,56,1,130.73,5,1,1,7,Potential,8,New Customers
3987.0,481,2,588.61,1,2,2,5,At Risk,7,At Risk
3988.0,13,2,584.0600000000001,5,2,2,9,Potential,11,Regular Customers
3990.0,61,4,1865.7,4,4,5,13,VIP Champions,18,VIP Champions
3991.0,75,2,677.1,4,2,3,9,Potential,12,Regular Customers
3992.0,53,3,711.5999999999999,5,3,3,11,Loyal,14,Loyal Customers
3993.0,323,4,573.1500000000001,2,4,2,8,Potential,10,New Customers
3994.0,136,3,1750.35,3,3,5,11,Loyal,16,Loyal Customers
3995.0,26,6,1463.4099999999999,5,5,5,15,VIP Champions,20,VIP Champions
3996.0,14,5,1081.45,5,5,4,14,VIP Champions,18,VIP Champions
3997.0,89,3,1247.3700000000001,4,3,4,11,Loyal,15,Loyal Customers
3998.0,209,2,880.48,2,2,3,7,Potential,10,New Customers
3999.0,347,1,298.94,1,1,1,3,Lost,4,Lost
4000.0,151,3,382.69,3,3,2,8,Potential,10,New Customers
4001.0,233,3,852.1600000000001,2,3,3,8,Potential,11,New Customers
4002.0,429,3,515.64,1,3,2,6,At Risk,8,At Risk
4003.0,28,4,531.27,5,4,2,11,Loyal,13,Loyal Customers
4004.0,149,5,2372.29,3,5,5,13,VIP Champions,18,VIP Champions
4005.0,17,1,166.27,5,1,1,7,Potential,8,New Customers
4006.0,544,5,1385.4299999999998,1,5,4,10,Loyal,14,Regular Customers
4007.0,287,1,385.11,2,1,2,5,At Risk,7,At Risk
4008.0,738,1,695.68,1,1,3,5,At Risk,8,At Risk
4009.0,206,4,978.93,2,4,4,10,Loyal,14,Regular Customers
4010.0,10,5,1893.77,5,5,5,15,VIP Champions,20,VIP Champions
4011.0,12,5,2302.81,5,5,5,15,VIP Champions,20,VIP Champions
4012.0,63,3,1636.68,4,3,5,12,Loyal,17,Loyal Customers
4013.0,610,1,246.97,1,1,1,3,Lost,4,Lost
4014.0,109,5,1549.67,4,5,5,14,VIP Champions,19,VIP Champions
4015.0,47,2,390.78000000000003,5,2,2,9,Potential,11,Regular Customers
4016.0,198,1,152.13,3,1,1,5,At Risk,6,At Risk
4017.0,395,2,417.69,1,2,2,5,At Risk,7,At Risk
4018.0,17,58,17149.84,5,5,5,15,VIP Champions,20,VIP Champions
4021.0,568,1,332.55,1,1,1,3,Lost,4,Lost
4023.0,86,6,1194.87,4,5,4,13,VIP Champions,17,VIP Champions
4024.0,144,12,3842.3,3,5,5,13,VIP Champions,18,VIP Champions
4025.0,654,1,713.14,1,1,3,5,At Risk,8,At Risk
4027.0,154,5,1561.03,3,5,5,13,VIP Champions,18,VIP Champions
4028.0,139,2,559.0,3,2,2,7,Potential,9,New Customers
4029.0,45,4,667.76,5,4,3,12,Loyal,15,Loyal Customers
4030.0,633,1,51.58,1,1,1,3,Lost,4,Lost
4031.0,627,1,167.23,1,1,1,3,Lost,4,Lost
4032.0,410,4,1308.42,1,4,4,9,Potential,13,Regular Customers
4033.0,112,3,1192.41,4,3,4,11,Loyal,15,Loyal Customers
4034.0,647,1,274.78,1,1,1,3,Lost,4,Lost
4035.0,178,2,522.22,3,2,2,7,Potential,9,New Customers
4036.0,188,4,683.29,3,4,3,10,Loyal,13,Regular Customers
4037.0,292,1,145.46,2,1,1,4,At Risk,5,Lost
4038.0,71,5,2387.34,4,5,5,14,VIP Champions,19,VIP Champions
4039.0,384,3,1207.37,1,3,4,8,Potential,12,New Customers
4040.0,114,4,850.11,4,4,3,11,Loyal,14,Loyal Customers
4041.0,464,1,311.68,1,1,1,3,Lost,4,Lost
4042.0,88,1,153.62,4,1,1,6,At Risk,7,At Risk
4043.0,68,4,1783.84,4,4,5,13,VIP Champions,18,VIP Champions
4044.0,153,6,1087.12,3,5,4,12,Loyal,16,Loyal Customers
4045.0,203,7,2197.05,3,5,5,13,VIP Champions,18,VIP Champions
4046.0,8,2,592.39,5,2,2,9,Potential,11,Regular Customers
4047.0,144,2,140.01999999999998,3,2,1,6,At Risk,7,At Risk
4048.0,529,2,839.56,1,2,3,6,At Risk,9,At Risk
4050.0,61,3,1411.55,4,3,4,11,Loyal,15,Loyal Customers
4051.0,5,1,317.88,5,1,1,7,Potential,8,New Customers
4053.0,53,3,2037.1100000000001,5,3,5,13,VIP Champions,18,VIP Champions
4054.0,235,5,1277.72,2,5,4,11,Loyal,15,Loyal Customers
4055.0,142,5,997.52,3,5,4,12,Loyal,16,Loyal Customers
4056.0,313,2,139.27,2,2,1,5,At Risk,6,At Risk
4057.0,466,2,627.97,1,2,2,5,At Risk,7,At Risk
4058.0,325,3,613.21,2,3,2,7,Potential,9,New Customers
4059.0,150,3,415.17,3,3,2,8,Potential,10,New Customers
4060.0,229,2,285.56,2,2,1,5,At Risk,6,At Risk
4063.0,435,2,1115.91,1,2,4,7,Potential,11,New Customers
4064.0,243,2,647.83,2,2,3,7,Potential,10,New Customers
4065.0,397,2,168.61,1,2,1,4,At Risk,5,Lost
4066.0,228,2,1205.43,2,2,4,8,Potential,12,New Customers
4067.0,190,1,337.64,3,1,1,5,At Risk,6,At Risk
4069.0,18,3,497.29,5,3,2,10,Loyal,12,Regular Customers
4070.0,239,6,1225.02,2,5,4,11,Loyal,15,Loyal Customers
4071.0,119,2,332.28,4,2,1,7,Potential,8,New Customers
4072.0,199,2,590.7,3,2,2,7,Potential,9,New Customers
4073.0,576,2,102.28999999999999,1,2,1,4,At Risk,5,Lost
4074.0,41,2,603.76,5,2,2,9,Potential,11,Regular Customers
4075.0,620,2,657.83,1,2,3,6,At Risk,9,At Risk
4076.0,59,10,4471.93,5,5,5,15,VIP Champions,20,VIP Champions
4077.0,142,3,453.27,3,3,2,8,Potential,10,New Customers
4078.0,493,3,334.75,1,3,1,5,At Risk,6,At Risk
4079.0,589,1,201.86,1,1,1,3,Lost,4,Lost
4080.0,75,4,1222.27,4,4,4,12,Loyal,16,Loyal Customers
4081.0,24,3,447.08,5,3,2,10,Loyal,12,Regular Customers
4082.0,31,5,1246.99,5,5,4,14,VIP Champions,18,VIP Champions
4083.0,555,3,349.97,1,3,2,6,At Risk,8,At Risk
4085.0,439,3,543.0,1,3,2,6,At Risk,8,At Risk
4086.0,12,3,1000.06,5,3,4,12,Loyal,16,Loyal Customers
4087.0,53,3,1356.8300000000002,5,3,4,12,Loyal,16,Loyal Customers
4088.0,460,4,870.08,1,4,3,8,Potential,11,New Customers
4089.0,581,1,62.56,1,1,1,3,Lost,4,Lost
4090.0,100,2,397.38,4,2,2,8,Potential,10,New Customers
4095.0,25,1,327.06,5,1,1,7,Potential,8,New Customers
4096.0,494,3,292.57,1,3,1,5,At Risk,6,At Risk
4097.0,549,2,496.8,1,2,2,5,At Risk,7,At Risk
4098.0,292,1,617.68,2,1,2,5,At Risk,7,At Risk
4099.0,552,1,443.78,1,1,2,4,At Risk,6,Lost
4100.0,283,5,1206.47,2,5,4,11,Loyal,15,Loyal Customers
4102.0,18,3,1005.5600000000001,5,3,4,12,Loyal,16,Loyal Customers
4103.0,99,3,315.49,4,3,1,8,Potential,9,New Customers
4104.0,206,1,114.16,2,1,1,4,At Risk,5,Lost
4105.0,38,5,1108.15,5,5,4,14,VIP Champions,18,VIP Champions
4106.0,519,2,647.02,1,2,3,6,At Risk,9,At Risk
4107.0,192,3,405.76,3,3,2,8,Potential,10,New Customers
4108.0,306,2,328.35,2,2,1,5,At Risk,6,At Risk
4111.0,173,1,292.61,3,1,1,5,At Risk,6,At Risk
4113.0,-382,4,873.33,5,4,3,12,Loyal,15,Loyal Customers
4114.0,76,4,631.71,4,4,2,10,Loyal,12,Regular Customers
4115.0,24,7,2521.85,5,5,5,15,VIP Champions,20,VIP Champions
4116.0,297,2,284.83000000000004,2,2,1,5,At Risk,6,At Risk
4117.0,424,1,299.1,1,1,1,3,Lost,4,Lost
4118.0,63,1,221.89,4,1,1,6,At Risk,7,At Risk
4119.0,60,7,1938.78,4,5,5,14,VIP Champions,19,VIP Champions
4120.0,348,5,1606.04,1,5,5,11,Loyal,16,Loyal Customers
4122.0,31,3,470.3,5,3,2,10,Loyal,12,Regular Customers
4124.0,468,1,60.37,1,1,1,3,Lost,4,Lost
4125.0,380,1,279.43,1,1,1,3,Lost,4,Lost
4127.0,27,5,1871.99,5,5,5,15,VIP Champions,20,VIP Champions
4129.0,-357,5,745.13,5,5,3,13,VIP Champions,16,VIP Champions
4130.0,4,2,784.25,5,2,3,10,Loyal,13,Regular Customers
4131.0,298,2,296.3,2,2,1,5,At Risk,6,At Risk
4132.0,35,4,1804.3,5,4,5,14,VIP Champions,19,VIP Champions
4133.0,125,3,993.72,3,3,4,10,Loyal,14,Regular Customers
4134.0,247,1,74.7,2,1,1,4,At Risk,5,Lost
4135.0,254,2,1198.47,2,2,4,8,Potential,12,New Customers
4136.0,324,2,535.48,2,2,2,6,At Risk,8,At Risk
4137.0,305,3,1048.65,2,3,4,9,Potential,13,Regular Customers
4138.0,318,4,637.64,2,4,3,9,Potential,12,Regular Customers
4139.0,10,2,259.76,5,2,1,8,Potential,9,New Customers
4140.0,331,2,588.63,1,2,2,5,At Risk,7,At Risk
4141.0,186,5,1925.8600000000001,3,5,5,13,VIP Champions,18,VIP Champions
4142.0,91,2,1189.47,4,2,4,10,Loyal,14,Regular Customers
4144.0,168,6,2084.28,3,5,5,13,VIP Champions,18,VIP Champions
4145.0,104,4,922.89,4,4,3,11,Loyal,14,Loyal Customers
4146.0,577,3,1505.4,1,3,5,9,Potential,14,Regular Customers
4147.0,440,1,368.14,1,1,2,4,At Risk,6,Lost
4148.0,61,1,125.98,4,1,1,6,At Risk,7,At Risk
4149.0,28,5,1963.82,5,5,5,15,VIP Champions,20,VIP Champions
4150.0,254,6,1063.21,2,5,4,11,Loyal,15,Loyal Customers
4151.0,588,1,53.24,1,1,1,3,Lost,4,Lost
4153.0,77,2,532.05,4,2,2,8,Potential,10,New Customers
4155.0,21,2,866.84,5,2,3,10,Loyal,13,Regular Customers
4156.0,8,2,581.7,5,2,2,9,Potential,11,Regular Customers
4157.0,206,3,1727.42,2,3,5,10,Loyal,15,Regular Customers
4158.0,148,3,1170.0500000000002,3,3,4,10,Loyal,14,Regular Customers
4159.0,284,1,171.33,2,1,1,4,At Risk,5,Lost
4160.0,41,7,3559.3900000000003,5,5,5,15,VIP Champions,20,VIP Champions
4161.0,143,1,430.26,3,1,2,6,At Risk,8,At Risk
4162.0,120,1,140.02,3,1,1,5,At Risk,6,At Risk
4163.0,47,1,257.32,5,1,1,7,Potential,8,New Customers
4164.0,294,4,1441.99,2,4,5,11,Loyal,16,Loyal Customers
4166.0,162,4,468.20000000000005,3,4,2,9,Potential,11,Regular Customers
4167.0,472,6,1475.97,1,5,5,11,Loyal,16,Loyal Customers
4168.0,29,2,927.11,5,2,3,10,Loyal,13,Regular Customers
4169.0,84,2,531.77,4,2,2,8,Potential,10,New Customers
4170.0,299,2,288.0,2,2,1,5,At Risk,6,At Risk
4171.0,176,2,581.2,3,2,2,7,Potential,9,New Customers
4173.0,208,3,715.9,2,3,3,8,Potential,11,New Customers
4174.0,62,4,557.84,4,4,2,10,Loyal,12,Regular Customers
4175.0,426,3,831.13,1,3,3,7,Potential,10,New Customers
4176.0,122,6,2828.68,3,5,5,13,VIP Champions,18,VIP Champions
4177.0,77,6,753.47,4,5,3,12,Loyal,15,Loyal Customers
4178.0,-398,67,20088.32,5,5,5,15,VIP Champions,20,VIP Champions
4179.0,330,2,814.85,1,2,3,6,At Risk,9,At Risk
4180.0,186,1,167.94,3,1,1,5,At Risk,6,At Risk
4181.0,380,2,275.73,1,2,1,4,At Risk,5,Lost
4182.0,515,1,642.2,1,1,3,5,At Risk,8,At Risk
4184.0,297,4,1482.3600000000001,2,4,5,11,Loyal,16,Loyal Customers
4185.0,35,2,1327.98,5,2,4,11,Loyal,15,Loyal Customers
4186.0,637,1,83.97,1,1,1,3,Lost,4,Lost
4187.0,84,1,204.87,4,1,1,6,At Risk,7,At Risk
4188.0,220,2,585.72,2,2,2,6,At Risk,8,At Risk
4189.0,69,1,626.16,4,1,2,7,Potential,9,New Customers
4190.0,85,4,2048.3199999999997,4,4,5,13,VIP Champions,18,VIP Champions
4191.0,194,6,1680.43,3,5,5,13,VIP Champions,18,VIP Champions
4192.0,148,3,687.69,3,3,3,9,Potential,12,Regular Customers
4193.0,443,4,546.73,1,4,2,7,Potential,9,New Customers
4194.0,248,3,2013.4,2,3,5,10,Loyal,15,Regular Customers
4195.0,9,3,644.88,5,3,3,11,Loyal,14,Loyal Customers
4196.0,59,2,826.63,5,2,3,10,Loyal,13,Regular Customers
4198.0,77,5,2021.9900000000002,4,5,5,14,VIP Champions,19,VIP Champions
4199.0,2,1,503.04,5,1,2,8,Potential,10,New Customers
4200.0,91,3,504.03,4,3,2,9,Potential,11,Regular Customers
4201.0,7,2,187.12,5,2,1,8,Potential,9,New Customers
4202.0,264,1,296.4,2,1,1,4,At Risk,5,Lost
4203.0,159,3,1080.4499999999998,3,3,4,10,Loyal,14,Regular Customers
4205.0,350,7,2524.59,1,5,5,11,Loyal,16,Loyal Customers
4206.0,0,69,21916.75,5,5,5,15,VIP Champions,20,VIP Champions
4207.0,105,6,2079.9,4,5,5,14,VIP Champions,19,VIP Champions
4208.0,244,2,345.79,2,2,1,5,At Risk,6,At Risk
4209.0,239,1,416.7,2,1,2,5,At Risk,7,At Risk
4210.0,71,5,1042.96,4,5,4,13,VIP Champions,17,VIP Champions
4212.0,41,8,1446.04,5,5,5,15,VIP Champions,20,VIP Champions
4213.0,222,3,755.1700000000001,2,3,3,8,Potential,11,New Customers
4214.0,276,2,443.45,2,2,2,6,At Risk,8,At Risk
4215.0,644,1,509.85,1,1,2,4,At Risk,6,Lost
4217.0,418,4,2216.37,1,4,5,10,Loyal,15,Regular Customers
4218.0,242,2,524.5699999999999,2,2,2,6,At Risk,8,At Risk
4219.0,221,4,983.3900000000001,2,4,4,10,Loyal,14,Regular Customers
4220.0,8,6,1970.4199999999998,5,5,5,15,VIP Champions,20,VIP Champions
4221.0,246,4,1059.47,2,4,4,10,Loyal,14,Regular Customers
4222.0,139,1,573.68,3,1,2,6,At Risk,8,At Risk
4224.0,351,2,304.61,1,2,1,4,At Risk,5,Lost
4226.0,448,2,855.58,1,2,3,6,At Risk,9,At Risk
4227.0,84,4,1874.6599999999999,4,4,5,13,VIP Champions,18,VIP Champions
4229.0,206,7,3434.64,2,5,5,12,Loyal,17,Loyal Customers
4230.0,80,6,2328.05,4,5,5,14,VIP Champions,19,VIP Champions
4232.0,15,5,1052.07,5,5,4,14,VIP Champions,18,VIP Champions
4234.0,421,3,722.0699999999999,1,3,3,7,Potential,10,New Customers
4235.0,116,3,673.1600000000001,4,3,3,10,Loyal,13,Regular Customers
4238.0,190,3,1388.06,3,3,4,10,Loyal,14,Regular Customers
4239.0,566,5,993.57,1,5,4,10,Loyal,14,Regular Customers
4240.0,29,3,796.53,5,3,3,11,Loyal,14,Loyal Customers
4241.0,734,1,169.08,1,1,1,3,Lost,4,Lost
4242.0,129,4,1363.81,3,4,4,11,Loyal,15,Loyal Customers
4243.0,209,4,1041.03,2,4,4,10,Loyal,14,Regular Customers
4244.0,708,2,585.4300000000001,1,2,2,5,At Risk,7,At Risk
4245.0,133,7,2097.78,3,5,5,13,VIP Champions,18,VIP Champions
4246.0,254,1,90.8,2,1,1,4,At Risk,5,Lost
4248.0,140,2,1093.44,3,2,4,9,Potential,13,Regular Customers
4249.0,271,3,838.5600000000001,2,3,3,8,Potential,11,New Customers
4250.0,8,1,55.04,5,1,1,7,Potential,8,New Customers
4251.0,232,3,899.26,2,3,3,8,Potential,11,New Customers
4252.0,155,3,816.89,3,3,3,9,Potential,12,Regular Customers
4253.0,19,2,588.85,5,2,2,9,Potential,11,Regular Customers
4254.0,237,1,269.88,2,1,1,4,At Risk,5,Lost
4255.0,335,4,2594.2699999999995,1,4,5,10,Loyal,15,Regular Customers
4256.0,68,2,1033.56,4,2,4,10,Loyal,14,Regular Customers
4257.0,120,1,602.31,3,1,2,6,At Risk,8,At Risk
4258.0,313,2,518.63,2,2,2,6,At Risk,8,At Risk
4259.0,219,10,2546.41,2,5,5,12,Loyal,17,Loyal Customers
4260.0,97,6,864.75,4,5,3,12,Loyal,15,Loyal Customers
4261.0,173,6,1873.04,3,5,5,13,VIP Champions,18,VIP Champions
4262.0,264,2,362.97,2,2,2,6,At Risk,8,At Risk
4263.0,100,4,610.0699999999999,4,4,2,10,Loyal,12,Regular Customers
4264.0,150,3,373.31,3,3,2,8,Potential,10,New Customers
4265.0,356,2,212.82,1,2,1,4,At Risk,5,Lost
4266.0,389,4,1243.03,1,4,4,9,Potential,13,Regular Customers
4267.0,79,1,50.77,4,1,1,6,At Risk,7,At Risk
4268.0,500,1,408.9,1,1,2,4,At Risk,6,Lost
4269.0,96,4,957.55,4,4,3,11,Loyal,14,Loyal Customers
4270.0,10,4,750.7,5,4,3,12,Loyal,15,Loyal Customers
4271.0,606,2,1136.38,1,2,4,7,Potential,11,New Customers
4273.0,183,1,234.99,3,1,1,5,At Risk,6,At Risk
4274.0,196,4,668.22,3,4,3,10,Loyal,13,Regular Customers
4276.0,166,3,492.54,3,3,2,8,Potential,10,New Customers
4277.0,7,3,857.0300000000001,5,3,3,11,Loyal,14,Loyal Customers
4279.0,255,4,1036.5700000000002,2,4,4,10,Loyal,14,Regular Customers
4280.0,20,4,1305.22,5,4,4,13,VIP Champions,17,VIP Champions
4281.0,538,2,107.63,1,2,1,4,At Risk,5,Lost
4282.0,25,1,269.88,5,1,1,7,Potential,8,New Customers
4283.0,21,2,253.36,5,2,1,8,Potential,9,New Customers
4284.0,55,3,492.91999999999996,5,3,2,10,Loyal,12,Regular Customers
4285.0,253,3,896.4,2,3,3,8,Potential,11,New Customers
4286.0,179,7,3708.37,3,5,5,13,VIP Champions,18,VIP Champions
4287.0,548,3,1080.91,1,3,4,8,Potential,12,New Customers
4288.0,85,6,2384.6899999999996,4,5,5,14,VIP Champions,19,VIP Champions
4290.0,33,2,472.33,5,2,2,9,Potential,11,Regular Customers
4291.0,329,3,347.43,1,3,2,6,At Risk,8,At Risk
4292.0,82,2,462.1,4,2,2,8,Potential,10,New Customers
4293.0,73,4,1719.52,4,4,5,13,VIP Champions,18,VIP Champions
4294.0,74,8,1781.05,4,5,5,14,VIP Champions,19,VIP Champions
4295.0,60,3,283.67,4,3,1,8,Potential,9,New Customers
4297.0,9,2,1000.3600000000001,5,2,4,11,Loyal,15,Loyal Customers
4299.0,461,1,615.66,1,1,2,4,At Risk,6,Lost
4300.0,273,1,219.19,2,1,1,4,At Risk,5,Lost
4301.0,105,4,326.55,4,4,1,9,Potential,10,Regular Customers
4303.0,216,1,31.65,2,1,1,4,At Risk,5,Lost
4304.0,117,2,1383.0600000000002,4,2,4,10,Loyal,14,Regular Customers
4306.0,412,1,290.32,1,1,1,3,Lost,4,Lost
4307.0,98,5,1797.99,4,5,5,14,VIP Champions,19,VIP Champions
4308.0,443,2,568.46,1,2,2,5,At Risk,7,At Risk
4309.0,388,2,254.12,1,2,1,4,At Risk,5,Lost
4310.0,142,6,1215.88,3,5,4,12,Loyal,16,Loyal Customers
4311.0,110,4,1425.02,4,4,4,12,Loyal,16,Loyal Customers
4312.0,149,8,1828.48,3,5,5,13,VIP Champions,18,VIP Champions
4313.0,637,1,121.51,1,1,1,3,Lost,4,Lost
4314.0,33,7,1953.47,5,5,5,15,VIP Champions,20,VIP Champions
4315.0,334,3,932.3100000000001,1,3,3,7,Potential,10,New Customers
4316.0,86,6,1419.96,4,5,4,13,VIP Champions,17,VIP Champions
4317.0,80,5,1171.29,4,5,4,13,VIP Champions,17,VIP Champions
4318.0,158,2,518.5,3,2,2,7,Potential,9,New Customers
4319.0,356,3,792.49,1,3,3,7,Potential,10,New Customers
4321.0,303,4,864.9300000000001,2,4,3,9,Potential,12,Regular Customers
4322.0,48,5,1812.3600000000001,5,5,5,15,VIP Champions,20,VIP Champions
4323.0,231,3,285.11,2,3,1,6,At Risk,7,At Risk
4324.0,255,4,662.8599999999999,2,4,3,9,Potential,12,Regular Customers
4325.0,62,1,127.92,4,1,1,6,At Risk,7,At Risk
4326.0,54,2,443.11,5,2,2,9,Potential,11,Regular Customers
4327.0,173,4,991.99,3,4,4,11,Loyal,15,Loyal Customers
4328.0,62,3,1585.63,4,3,5,12,Loyal,17,Loyal Customers
4330.0,108,6,1540.42,4,5,5,14,VIP Champions,19,VIP Champions
