movement_id,product_id,location,movement_type,quantity,timestamp,reference
457,1026,tallinn,OUT,-47,2024-06-17,ORD-30741
458,1261,tartu,ADJUSTMENT,-26,2025-02-16,ADJ-2344
459,1282,pärnu,TRANSFER,-55,2024-05-21,TRANSFER-2371
460,1146,tallinn,TRANSFER,-37,2024-04-21,TRANSFER-5864
461,1308,tallinn,IN,54,2024-03-25,PO-53630
462,1168,ladu,ADJUSTMENT,11,2024-08-25,ADJ-7468
463,1250,ladu,TRANSFER,-73,2024-04-14,TRANSFER-7923
464,1103,pärnu,IN,136,2024-06-17,PO-61824
465,1248,ladu,IN,85,2024-04-02,PO-25227
466,1008,ladu,IN,63,2024-04-05,PO-21126
467,1226,pärnu,TRANSFER,18,2024-09-29,TRANSFER-7410
468,1288,tallinn,OUT,-9,2024-03-30,ORD-15027
469,1307,ladu,IN,23,2025-01-20,PO-73453
470,1162,tartu,OUT,-12,2024-11-13,ORD-13589
471,1200,ladu,IN,198,2024-06-15,PO-70238
472,1186,tartu,OUT,-43,2024-11-24,ORD-49889
473,1309,ladu,ADJUSTMENT,5,2024-08-14,ADJ-5388
474,1233,tallinn,OUT,-14,2025-01-05,ORD-79641
475,1136,tartu,OUT,-15,2024-08-31,ORD-66447
476,1049,ladu,OUT,-17,2024-09-27,ORD-62980
477,1137,tartu,IN,113,2024-06-17,PO-52902
478,1255,tallinn,TRANSFER,73,2025-02-10,TRANSFER-2333
479,1082,ladu,TRANSFER,-1,2024-10-30,TRANSFER-8497
480,1246,pärnu,IN,143,2024-07-08,PO-37297
481,1349,pärnu,OUT,-12,2025-01-03,ORD-83746
482,1312,ladu,OUT,-48,2024-01-12,ORD-59509
483,1129,tartu,IN,147,2024-06-25,PO-65169
484,1161,ladu,ADJUSTMENT,15,2024-07-10,ADJ-1905
485,1182,ladu,IN,94,2024-01-16,PO-93612
486,1202,tartu,OUT,-33,2024-09-01,ORD-92791
487,1221,ladu,OUT,-29,2025-02-17,ORD-22273
488,1091,tartu,OUT,-27,2024-06-15,ORD-20126
489,1045,pärnu,OUT,-16,2024-12-10,ORD-13397
490,1212,tartu,OUT,-9,2024-03-09,ORD-66462
491,1114,pärnu,IN,161,2024-09-29,PO-36367
492,1256,tallinn,OUT,-49,2024-11-07,ORD-96297
493,1091,tartu,IN,34,2024-01-18,PO-93802
494,1283,ladu,OUT,-18,2024-09-03,ORD-52160
495,1250,ladu,OUT,-13,2024-12-15,ORD-80625
496,1204,pärnu,OUT,-39,2024-09-13,ORD-96345
497,1110,ladu,IN,187,2024-01-29,PO-18864
498,1314,pärnu,OUT,-5,2024-11-30,ORD-28071
499,1291,tartu,OUT,-32,2024-04-22,ORD-40710
500,1302,tartu,OUT,-47,2024-04-29,ORD-11734
501,1086,tallinn,OUT,-13,2024-06-24,ORD-47056
502,1184,ladu,IN,30,2024-04-17,PO-66978
503,1161,tallinn,IN,57,2024-07-17,PO-24274
504,1036,tallinn,TRANSFER,-11,2024-06-29,TRANSFER-6678
505,1237,tallinn,OUT,-38,2024-07-11,ORD-43372
506,1105,tallinn,TRANSFER,74,2024-04-06,TRANSFER-5285
507,1249,tartu,OUT,-11,2024-07-03,ORD-97272
508,1068,pärnu,OUT,-45,2024-07-21,ORD-57600
509,1247,tallinn,OUT,-10,2024-04-22,ORD-12484
510,1162,tartu,ADJUSTMENT,-16,2024-06-15,ADJ-2208
511,1149,tallinn,IN,108,2024-11-11,PO-76858
512,1082,ladu,TRANSFER,25,2025-01-03,TRANSFER-2252
513,1283,tartu,OUT,-42,2024-12-25,ORD-13287
514,1284,pärnu,OUT,-24,2024-06-22,ORD-72820
515,1289,tallinn,OUT,-44,2024-11-28,ORD-22477
516,1132,tallinn,TRANSFER,-16,2024-02-20,TRANSFER-4605
517,1062,tallinn,TRANSFER,58,2024-12-16,TRANSFER-7462
518,1092,pärnu,IN,171,2024-03-27,PO-13968
519,1128,tartu,TRANSFER,-25,2024-02-16,TRANSFER-7586
520,1217,pärnu,IN,85,2024-12-25,PO-80936
521,1079,tallinn,IN,176,2025-02-10,PO-52156
522,1044,tallinn,TRANSFER,-39,2024-12-21,TRANSFER-3020
523,1323,tartu,IN,25,2024-07-12,PO-56874
524,1198,pärnu,IN,153,2025-02-04,PO-16377
525,1172,tartu,OUT,-29,2024-01-21,ORD-29352
526,1117,ladu,OUT,-3,2024-04-10,ORD-87858
527,1237,pärnu,OUT,-11,2024-08-16,ORD-51976
528,1035,pärnu,ADJUSTMENT,28,2025-01-08,ADJ-9033
529,1055,tartu,ADJUSTMENT,-1,2024-10-10,ADJ-5133
530,1097,pärnu,IN,179,2024-06-12,PO-73453
531,1257,ladu,OUT,-37,2024-06-22,ORD-86661
532,1270,tallinn,OUT,-43,2025-01-03,ORD-42537
533,1049,tartu,IN,70,2024-09-07,PO-33550
534,1096,ladu,OUT,-45,2024-04-09,ORD-44257
535,1171,tartu,OUT,-10,2024-05-01,ORD-33868
536,1244,tartu,TRANSFER,-39,2024-03-18,TRANSFER-4661
537,1337,tallinn,IN,40,2024-01-06,PO-67577
538,1236,pärnu,IN,94,2024-02-14,PO-90732
539,1143,ladu,OUT,-42,2024-09-18,ORD-75202
540,1062,ladu,OUT,-7,2025-02-07,ORD-96865
541,1042,tallinn,IN,11,2024-01-07,PO-66550
542,1329,tartu,OUT,-1,2024-08-23,ORD-39176
543,1267,ladu,IN,139,2024-12-03,PO-49661
544,1023,ladu,IN,133,2024-09-24,PO-10359
545,1256,tartu,TRANSFER,33,2024-01-15,TRANSFER-2745
546,1076,ladu,OUT,-40,2024-02-20,ORD-48948
547,1318,ladu,TRANSFER,63,2024-09-01,TRANSFER-1967
548,1002,ladu,IN,130,2025-02-27,PO-77942
549,1087,tartu,TRANSFER,-78,2024-11-29,TRANSFER-4269
550,1324,tartu,IN,153,2024-09-26,PO-69001
551,1151,ladu,ADJUSTMENT,-20,2024-12-10,ADJ-3016
552,1133,ladu,OUT,-42,2024-07-31,ORD-73002
553,1249,ladu,OUT,-29,2024-03-29,ORD-88127
554,1077,tallinn,IN,140,2024-06-05,PO-63935
555,1079,pärnu,OUT,-24,2025-01-22,ORD-65583
556,1322,pärnu,OUT,-22,2024-03-12,ORD-92746
557,1277,ladu,OUT,-27,2024-07-22,ORD-77340
558,1106,tallinn,OUT,-17,2024-05-04,ORD-11580
559,1182,tartu,ADJUSTMENT,10,2025-01-20,ADJ-3478
560,1310,tallinn,IN,41,2024-12-28,PO-26119
561,1021,tartu,IN,37,2024-10-03,PO-81492
562,1006,ladu,TRANSFER,-11,2024-01-13,TRANSFER-6602
563,1310,tallinn,OUT,-27,2024-08-05,ORD-66247
564,1249,ladu,IN,15,2025-01-20,PO-40730
565,1164,tallinn,ADJUSTMENT,-25,2024-06-05,ADJ-4012
566,1122,ladu,TRANSFER,-16,2024-09-03,TRANSFER-3811
567,1309,tallinn,ADJUSTMENT,22,2024-07-09,ADJ-3918
568,1311,tallinn,OUT,-40,2024-03-10,ORD-28180
569,1154,ladu,OUT,-9,2024-06-15,ORD-22883
570,1274,ladu,ADJUSTMENT,5,2024-06-17,ADJ-9104
571,1186,pärnu,IN,114,2025-02-08,PO-23639
572,1303,ladu,ADJUSTMENT,6,2025-01-17,ADJ-8302
573,1346,tallinn,TRANSFER,-87,2024-03-31,TRANSFER-2806
574,1196,pärnu,OUT,-33,2025-02-11,ORD-99342
575,1272,tallinn,OUT,-32,2024-09-28,ORD-50563
576,1267,ladu,OUT,-25,2024-12-17,ORD-20902
577,1063,ladu,OUT,-19,2024-01-04,ORD-49969
578,1253,pärnu,ADJUSTMENT,14,2024-12-23,ADJ-5175
579,1340,tallinn,IN,68,2025-02-02,PO-18495
580,1277,tallinn,ADJUSTMENT,17,2024-07-19,ADJ-5280
581,1314,tallinn,IN,26,2024-02-07,PO-52096
582,1163,pärnu,IN,30,2024-12-03,PO-91983
583,1201,ladu,OUT,-34,2024-07-12,ORD-63415
584,1265,pärnu,IN,195,2024-02-10,PO-97230
585,1200,pärnu,OUT,-34,2024-08-27,ORD-97767
586,1338,ladu,OUT,-24,2024-05-24,ORD-85876
587,1141,ladu,IN,153,2024-04-26,PO-65143
588,1224,tallinn,OUT,-27,2024-11-28,ORD-13597
589,1136,tallinn,TRANSFER,48,2024-11-07,TRANSFER-5553
590,1235,pärnu,IN,24,2024-08-07,PO-36909
591,1294,pärnu,TRANSFER,-43,2024-05-19,TRANSFER-6757
592,1339,tartu,IN,159,2024-01-02,PO-59545
593,1250,tallinn,OUT,-14,2024-01-18,ORD-29160
594,1324,ladu,IN,76,2024-09-21,PO-42818
595,1217,tallinn,IN,198,2024-07-26,PO-35064
596,1235,pärnu,OUT,-6,2024-03-19,ORD-23238
597,1188,pärnu,OUT,-19,2024-10-21,ORD-88105
598,1045,tartu,TRANSFER,-21,2024-07-13,TRANSFER-3181
599,1196,pärnu,OUT,-17,2024-02-08,ORD-70540
600,1264,pärnu,IN,72,2024-09-12,PO-15631
601,1161,tartu,IN,47,2024-07-25,PO-38482
602,1277,tallinn,ADJUSTMENT,-9,2024-05-21,ADJ-9533
603,1133,tartu,OUT,-10,2025-02-16,ORD-13513
604,1068,pärnu,TRANSFER,-23,2024-06-14,TRANSFER-7376
605,1157,ladu,IN,117,2025-01-05,PO-72170
606,1276,pärnu,OUT,-15,2025-01-11,ORD-92286
607,1346,tartu,OUT,-28,2024-12-19,ORD-95335
608,1164,tallinn,TRANSFER,1,2024-11-15,TRANSFER-6587
609,1274,tallinn,TRANSFER,-9,2024-07-30,TRANSFER-5586
610,1249,tallinn,IN,43,2024-05-24,PO-51336
611,1055,tallinn,IN,79,2025-01-31,PO-11501
612,1123,tartu,OUT,-40,2024-10-19,ORD-62010
613,1202,pärnu,OUT,-30,2024-01-30,ORD-62159
614,1087,ladu,OUT,-46,2024-05-04,ORD-32336
615,1043,ladu,IN,71,2024-11-19,PO-47738
616,1001,tartu,OUT,-17,2024-11-22,ORD-48720
617,1173,tartu,IN,195,2024-04-04,PO-30808
618,1174,tartu,IN,134,2024-01-11,PO-54919
619,1059,tallinn,IN,92,2024-08-25,PO-32004
620,1336,tallinn,IN,10,2024-09-07,PO-78252
621,1077,tallinn,OUT,-49,2024-09-02,ORD-99332
622,1035,ladu,IN,99,2025-02-22,PO-86008
623,1067,tartu,OUT,-39,2024-07-24,ORD-57038
624,1281,tartu,TRANSFER,33,2024-11-09,TRANSFER-4647
625,1047,tartu,IN,144,2024-07-31,PO-18809
626,1025,ladu,ADJUSTMENT,-25,2024-10-27,ADJ-6345
627,1155,tallinn,TRANSFER,65,2024-03-18,TRANSFER-4586
628,1269,ladu,IN,102,2025-02-06,PO-16498
629,1347,tartu,OUT,-32,2024-08-12,ORD-89298
630,1094,ladu,IN,199,2024-09-16,PO-87296
631,1110,tartu,IN,176,2024-03-06,PO-53406
632,1269,tartu,IN,146,2024-08-09,PO-32438
633,1318,tartu,IN,12,2024-06-04,PO-45880
634,1346,ladu,TRANSFER,22,2024-07-21,TRANSFER-6951
635,1010,pärnu,IN,111,2024-03-31,PO-65712
636,1147,tartu,TRANSFER,79,2024-06-17,TRANSFER-3813
637,1332,ladu,IN,78,2024-07-30,PO-86129
638,1059,ladu,IN,61,2024-11-07,PO-71063
639,1326,tartu,IN,168,2024-07-14,PO-32669
640,1128,ladu,OUT,-50,2024-01-17,ORD-39686
641,1112,pärnu,OUT,-35,2024-03-11,ORD-61226
642,1142,tartu,OUT,-3,2025-02-10,ORD-19762
643,1287,tallinn,TRANSFER,61,2024-11-25,TRANSFER-3761
644,1178,tartu,OUT,-31,2024-03-27,ORD-71786
645,1167,pärnu,OUT,-4,2024-08-01,ORD-90158
646,1064,pärnu,OUT,-7,2024-07-27,ORD-60037
647,1086,ladu,OUT,-22,2024-08-06,ORD-62078
648,1310,pärnu,OUT,-13,2024-02-01,ORD-19654
649,1072,ladu,OUT,-7,2024-07-10,ORD-56951
650,1283,ladu,IN,74,2025-01-14,PO-48538
651,1154,pärnu,ADJUSTMENT,-7,2024-03-27,ADJ-6022
652,1243,tallinn,IN,18,2024-10-29,PO-98773
653,1171,ladu,OUT,-3,2024-09-22,ORD-67024
654,1318,ladu,OUT,-50,2024-09-20,ORD-68655
655,1221,pärnu,OUT,-29,2024-01-27,ORD-20448
656,1051,pärnu,IN,101,2024-08-13,PO-82361
657,1195,tallinn,IN,168,2024-07-11,PO-13383
658,1011,ladu,IN,84,2024-04-11,PO-61636
659,1109,ladu,OUT,-35,2024-05-16,ORD-97845
660,1049,pärnu,ADJUSTMENT,-12,2024-11-23,ADJ-4889
661,1210,tartu,OUT,-21,2024-01-12,ORD-71815
662,1322,tartu,ADJUSTMENT,17,2024-04-03,ADJ-2635
663,1027,tartu,OUT,-18,2024-12-20,ORD-29297
664,1296,tallinn,TRANSFER,93,2024-05-09,TRANSFER-3079
665,1119,tartu,IN,190,2024-12-20,PO-40517
666,1004,tartu,IN,96,2024-05-23,PO-99774
667,1239,tallinn,TRANSFER,30,2024-02-08,TRANSFER-3015
668,1288,tartu,ADJUSTMENT,-25,2024-10-01,ADJ-1494
669,1039,ladu,IN,44,2025-02-15,PO-26492
670,1059,pärnu,IN,138,2024-10-12,PO-87501
671,1175,ladu,OUT,-10,2024-05-14,ORD-68011
672,1178,tartu,IN,77,2024-11-25,PO-85456
673,1132,pärnu,OUT,-30,2024-06-06,ORD-76402
674,1041,tartu,IN,92,2024-08-03,PO-90450
675,1002,tartu,TRANSFER,66,2024-10-22,TRANSFER-6065
676,1090,pärnu,OUT,-20,2024-07-01,ORD-40782
677,1063,pärnu,OUT,-42,2024-07-05,ORD-90426
678,1168,tartu,ADJUSTMENT,-24,2024-03-11,ADJ-9035
679,1050,ladu,IN,168,2024-09-21,PO-86099
680,1074,tallinn,IN,174,2024-04-21,PO-55114
681,1289,pärnu,ADJUSTMENT,-5,2024-09-22,ADJ-7520
682,1344,ladu,IN,68,2024-08-08,PO-38037
683,1256,ladu,IN,137,2024-12-23,PO-48546
684,1179,pärnu,OUT,-1,2024-04-01,ORD-91006
685,1208,ladu,IN,112,2024-11-12,PO-44983
686,1349,tartu,OUT,-50,2024-03-26,ORD-50790
687,1204,ladu,OUT,-19,2024-04-23,ORD-99445
688,1343,tartu,OUT,-16,2024-03-15,ORD-53444
689,1088,tartu,IN,186,2024-02-25,PO-18207
690,1101,ladu,IN,80,2024-05-18,PO-27826
691,1188,ladu,ADJUSTMENT,-29,2024-04-02,ADJ-7545
692,1032,tallinn,OUT,-50,2025-02-25,ORD-26272
693,1224,ladu,IN,104,2024-02-08,PO-88577
694,1117,tartu,OUT,-24,2024-09-08,ORD-93320
695,1205,ladu,TRANSFER,13,2024-10-19,TRANSFER-9081
696,1238,ladu,TRANSFER,1,2024-09-02,TRANSFER-4164
697,1119,pärnu,OUT,-24,2024-11-19,ORD-27945
698,1108,pärnu,IN,104,2024-11-20,PO-33664
699,1080,tallinn,IN,159,2024-11-14,PO-69572
700,1326,tartu,OUT,-7,2024-10-31,ORD-80626
701,1342,tallinn,TRANSFER,-23,2024-01-15,TRANSFER-2193
702,1263,ladu,TRANSFER,33,2025-02-05,TRANSFER-5595
703,1147,ladu,IN,40,2024-10-20,PO-19722
704,1086,ladu,IN,69,2024-06-04,PO-37467
705,1182,tartu,IN,62,2024-05-26,PO-81489
706,1009,ladu,IN,5,2024-05-20,PO-16346
707,1192,pärnu,OUT,-47,2024-02-11,ORD-46923
708,1082,tallinn,TRANSFER,-47,2024-12-22,TRANSFER-1666
709,1032,tartu,OUT,-3,2024-05-27,ORD-34933
710,1239,tallinn,ADJUSTMENT,22,2024-10-05,ADJ-2825
711,1168,tartu,OUT,-16,2024-04-17,ORD-23626
712,1221,pärnu,OUT,-10,2024-11-06,ORD-46878
713,1195,pärnu,OUT,-35,2024-11-14,ORD-55148
714,1323,ladu,TRANSFER,69,2024-08-25,TRANSFER-8245
715,1043,ladu,OUT,-33,2024-01-26,ORD-98673
716,1317,tallinn,OUT,-26,2024-04-30,ORD-10216
717,1140,tartu,OUT,-39,2025-01-12,ORD-71413
718,1346,ladu,OUT,-6,2025-01-29,ORD-33656
719,1246,tartu,TRANSFER,-46,2024-11-13,TRANSFER-8856
720,1191,tallinn,IN,180,2024-12-28,PO-17623
721,1246,tallinn,IN,117,2024-01-15,PO-38270
722,1223,tartu,OUT,-11,2024-12-03,ORD-69851
723,1116,tartu,OUT,-35,2024-10-23,ORD-42402
724,1075,pärnu,IN,195,2025-01-30,PO-29523
725,1249,pärnu,TRANSFER,13,2024-11-17,TRANSFER-6896
726,1179,ladu,OUT,-34,2025-01-29,ORD-19567
727,1286,ladu,ADJUSTMENT,-6,2024-11-09,ADJ-4422
728,1151,pärnu,OUT,-25,2024-07-18,ORD-25956
729,1294,pärnu,OUT,-19,2024-08-22,ORD-55925
730,1025,pärnu,OUT,-49,2024-04-14,ORD-91689
731,1190,ladu,TRANSFER,66,2024-12-29,TRANSFER-7319
732,1210,tallinn,IN,98,2024-08-16,PO-53125
733,1195,pärnu,OUT,-31,2024-11-01,ORD-89412
734,1010,ladu,OUT,-14,2024-06-12,ORD-17157
735,1219,ladu,ADJUSTMENT,-29,2024-12-22,ADJ-5909
736,1210,pärnu,OUT,-3,2025-01-26,ORD-41429
737,1087,tartu,ADJUSTMENT,28,2024-08-07,ADJ-8515
738,1100,tallinn,IN,135,2024-04-03,PO-61642
739,1205,tallinn,IN,73,2024-09-03,PO-58311
740,1190,tartu,IN,82,2024-11-09,PO-17986
741,1091,ladu,ADJUSTMENT,17,2025-01-13,ADJ-3302
742,1194,pärnu,ADJUSTMENT,19,2024-06-27,ADJ-5353
743,1129,tallinn,IN,108,2024-01-21,PO-53852
744,1269,ladu,OUT,-11,2024-11-17,ORD-10956
745,1344,tartu,OUT,-35,2024-11-15,ORD-20275
746,1100,tartu,TRANSFER,59,2025-01-31,TRANSFER-1309
747,1026,tartu,IN,131,2024-08-31,PO-88981
748,1228,pärnu,IN,104,2024-03-26,PO-50641
749,1284,tallinn,ADJUSTMENT,-23,2024-01-02,ADJ-1799
750,1116,tallinn,IN,79,2024-09-09,PO-75301
751,1270,tartu,TRANSFER,-68,2024-04-08,TRANSFER-8060
752,1166,ladu,OUT,-30,2025-02-19,ORD-44130
753,1228,pärnu,IN,170,2025-01-31,PO-29220
754,1134,pärnu,OUT,-30,2024-11-22,ORD-24337
755,1163,ladu,ADJUSTMENT,-26,2024-08-11,ADJ-6070
756,1262,ladu,IN,193,2024-06-02,PO-68399
757,1333,tartu,TRANSFER,-86,2024-08-28,TRANSFER-5798
758,1296,tartu,OUT,-35,2024-07-17,ORD-60968
759,1252,tallinn,IN,84,2024-01-27,PO-47524
760,1172,pärnu,TRANSFER,-60,2025-01-03,TRANSFER-1406
761,1172,tallinn,IN,19,2024-08-30,PO-84850
762,1086,pärnu,IN,144,2025-02-20,PO-32576
763,1121,pärnu,ADJUSTMENT,-21,2024-12-07,ADJ-1435
764,1251,ladu,IN,30,2024-01-01,PO-89991
765,1080,tartu,IN,158,2024-03-07,PO-84689
766,1282,pärnu,TRANSFER,72,2024-02-13,TRANSFER-9532
767,1193,tallinn,TRANSFER,-26,2025-02-24,TRANSFER-3288
768,1069,ladu,IN,76,2024-06-16,PO-34047
769,1226,tallinn,IN,10,2024-08-12,PO-91264
770,1030,tallinn,IN,48,2024-11-17,PO-75903
771,1223,ladu,OUT,-39,2025-01-16,ORD-17882
772,1280,ladu,OUT,-22,2025-01-28,ORD-20218
773,1232,ladu,IN,157,2024-09-28,PO-28456
774,1016,tallinn,OUT,-30,2024-08-19,ORD-85024
775,1240,tartu,IN,144,2024-11-01,PO-36788
776,1080,pärnu,IN,16,2024-02-23,PO-46122
777,1080,tallinn,IN,188,2024-10-21,PO-76346
778,1336,ladu,IN,88,2024-07-29,PO-20090
779,1046,tallinn,IN,184,2025-01-20,PO-32395
780,1164,ladu,ADJUSTMENT,16,2024-12-21,ADJ-6764
781,1022,pärnu,IN,155,2024-10-08,PO-35701
782,1165,pärnu,TRANSFER,-54,2025-01-13,TRANSFER-2800
783,1115,ladu,IN,149,2024-08-05,PO-99726
784,1242,tartu,OUT,-32,2024-09-23,ORD-36061
785,1053,pärnu,IN,73,2024-12-23,PO-95879
786,1327,ladu,IN,97,2024-12-21,PO-49692
787,1320,tartu,OUT,-37,2024-05-05,ORD-16285
788,1018,ladu,OUT,-11,2025-02-20,ORD-72631
789,1272,ladu,IN,180,2024-11-21,PO-66352
790,1252,ladu,OUT,-28,2024-12-17,ORD-93727
791,1280,ladu,IN,57,2024-12-03,PO-74011
792,1022,tallinn,IN,168,2024-10-07,PO-62781
793,1337,tallinn,TRANSFER,-57,2024-12-31,TRANSFER-2979
794,1235,ladu,IN,72,2024-09-16,PO-44839
795,1323,pärnu,OUT,-18,2024-12-01,ORD-85650
796,1328,pärnu,TRANSFER,38,2024-03-15,TRANSFER-2978
797,1093,tallinn,TRANSFER,-8,2024-02-11,TRANSFER-7258
798,1031,tartu,ADJUSTMENT,3,2024-07-15,ADJ-7214
799,1161,pärnu,ADJUSTMENT,-26,2024-01-15,ADJ-3996
800,1315,pärnu,TRANSFER,50,2024-02-21,TRANSFER-1274
801,1034,ladu,OUT,-13,2024-04-14,ORD-72780
802,1269,ladu,TRANSFER,-1,2024-07-02,TRANSFER-1364
803,1179,pärnu,OUT,-43,2025-01-05,ORD-70083
804,1020,tartu,OUT,-7,2024-11-20,ORD-89249
805,1065,pärnu,TRANSFER,-57,2024-01-05,TRANSFER-8121
806,1011,pärnu,OUT,-27,2024-08-29,ORD-81746
807,1075,pärnu,ADJUSTMENT,29,2025-01-21,ADJ-5230
808,1174,ladu,OUT,-10,2025-02-02,ORD-33830
809,1127,pärnu,OUT,-29,2025-02-07,ORD-68406
810,1202,tartu,OUT,-49,2024-03-22,ORD-19983
811,1230,tallinn,ADJUSTMENT,-8,2024-09-23,ADJ-5729
812,1127,pärnu,IN,191,2024-03-27,PO-74535
813,1084,pärnu,OUT,-47,2024-10-05,ORD-80711
814,1226,tartu,IN,85,2024-04-30,PO-52189
815,1114,pärnu,OUT,-33,2025-01-24,ORD-46980
816,1301,ladu,TRANSFER,36,2024-03-21,TRANSFER-3238
817,1158,tartu,IN,191,2024-05-07,PO-98932
818,1096,ladu,OUT,-7,2024-03-18,ORD-14702
819,1268,ladu,IN,43,2024-01-08,PO-50633
820,1157,pärnu,TRANSFER,-7,2024-09-14,TRANSFER-8159
821,1169,pärnu,OUT,-49,2025-02-23,ORD-23320
822,1285,tartu,IN,189,2024-10-06,PO-89013
823,1042,tartu,OUT,-38,2024-03-03,ORD-44089
824,1101,ladu,ADJUSTMENT,-23,2024-08-15,ADJ-6890
825,1287,tallinn,TRANSFER,-15,2024-08-27,TRANSFER-7861
826,1144,ladu,IN,183,2025-01-28,PO-51845
827,1297,ladu,OUT,-5,2024-10-04,ORD-43679
828,1215,tartu,OUT,-26,2024-01-21,ORD-40090
829,1244,ladu,TRANSFER,25,2025-01-11,TRANSFER-3642
830,1098,pärnu,OUT,-30,2025-02-25,ORD-29196
831,1093,tartu,OUT,-32,2024-10-06,ORD-15676
832,1338,ladu,OUT,-11,2024-09-25,ORD-24223
833,1005,tartu,OUT,-29,2024-09-25,ORD-36863
834,1185,pärnu,IN,97,2024-08-21,PO-57048
835,1162,ladu,OUT,-17,2024-12-29,ORD-12683
836,1009,pärnu,TRANSFER,-46,2024-03-18,TRANSFER-5071
837,1087,ladu,TRANSFER,40,2025-01-16,TRANSFER-8359
838,1199,tallinn,IN,178,2024-06-27,PO-73311
839,1049,ladu,IN,35,2024-10-11,PO-54273
840,1010,ladu,IN,70,2024-05-18,PO-88019
841,1302,tartu,IN,152,2024-08-03,PO-44023
842,1266,pärnu,IN,173,2024-05-11,PO-96479
843,1097,tartu,OUT,-16,2024-09-13,ORD-31812
844,1055,tartu,ADJUSTMENT,-26,2025-01-18,ADJ-7881
845,1222,pärnu,ADJUSTMENT,-26,2024-01-09,ADJ-1636
846,1348,tartu,TRANSFER,-30,2024-04-17,TRANSFER-6345
847,1036,tartu,TRANSFER,-80,2025-01-21,TRANSFER-1430
848,1309,tallinn,OUT,-27,2024-03-04,ORD-32138
849,1304,pärnu,OUT,-22,2025-02-21,ORD-73855
850,1234,tallinn,IN,160,2025-01-09,PO-84005
851,1331,tallinn,OUT,-35,2024-06-06,ORD-38580
852,1030,pärnu,ADJUSTMENT,3,2024-08-20,ADJ-3298
853,1091,ladu,OUT,-45,2024-08-26,ORD-38029
854,1209,ladu,IN,18,2024-07-17,PO-14762
855,1230,tallinn,OUT,-39,2025-02-03,ORD-60406
856,1193,tallinn,OUT,-35,2024-09-15,ORD-16975
857,1128,tallinn,OUT,-8,2024-01-11,ORD-86014
858,1086,ladu,IN,136,2024-09-10,PO-29243
859,1110,pärnu,IN,72,2024-01-23,PO-70892
860,1188,pärnu,OUT,-50,2024-05-04,ORD-48241
861,1147,tartu,IN,143,2024-10-20,PO-22865
862,1034,tartu,OUT,-11,2024-04-04,ORD-85402
863,1277,tartu,IN,198,2024-10-31,PO-85008
864,1196,pärnu,TRANSFER,-94,2024-09-05,TRANSFER-4422
865,1015,tartu,IN,178,2024-01-08,PO-17951
866,1115,ladu,IN,57,2024-12-10,PO-20216
867,1102,tallinn,IN,159,2024-12-29,PO-41718
868,1258,pärnu,OUT,-49,2024-10-21,ORD-95536
869,1292,ladu,IN,67,2024-03-05,PO-58539
870,1061,ladu,OUT,-43,2024-08-05,ORD-58948
871,1145,tallinn,OUT,-25,2024-09-25,ORD-97654
872,1307,ladu,OUT,-6,2024-02-29,ORD-11834
873,1289,tartu,OUT,-2,2024-11-11,ORD-44701
874,1179,ladu,OUT,-1,2024-12-13,ORD-84782
875,1252,pärnu,OUT,-31,2025-01-28,ORD-48586
876,1085,pärnu,OUT,-13,2024-01-01,ORD-18002
877,1303,pärnu,OUT,-44,2025-02-14,ORD-29302
878,1183,ladu,IN,16,2024-02-08,PO-93035
879,1209,tartu,OUT,-40,2024-02-15,ORD-92395
880,1335,pärnu,IN,23,2024-08-10,PO-80591
881,1118,tallinn,IN,65,2024-03-18,PO-49396
882,1064,pärnu,IN,60,2024-10-20,PO-12738
883,1136,tartu,IN,23,2024-10-15,PO-43641
884,1346,pärnu,OUT,-36,2024-11-29,ORD-58594
885,1135,pärnu,OUT,-42,2024-05-30,ORD-89947
886,1265,ladu,IN,13,2024-04-24,PO-36804
887,1338,pärnu,OUT,-36,2024-07-03,ORD-59531
888,1139,tallinn,ADJUSTMENT,-20,2024-11-04,ADJ-4682
889,1340,tallinn,IN,91,2024-02-13,PO-98436
890,1278,tallinn,IN,113,2024-09-25,PO-57533
891,1022,ladu,OUT,-13,2024-08-03,ORD-81097
892,1151,pärnu,ADJUSTMENT,18,2025-01-11,ADJ-3169
893,1215,ladu,OUT,-7,2024-10-21,ORD-90256
894,1054,tallinn,OUT,-26,2024-05-24,ORD-64038
895,1080,ladu,ADJUSTMENT,30,2024-03-28,ADJ-9148
896,1065,tallinn,OUT,-40,2024-08-10,ORD-54956
897,1056,tallinn,IN,178,2024-12-13,PO-12885
898,1212,ladu,OUT,-47,2024-03-10,ORD-71633
899,1179,ladu,TRANSFER,23,2024-05-08,TRANSFER-8313
900,1156,tartu,OUT,-30,2024-01-15,ORD-57167
901,1306,ladu,IN,80,2024-02-11,PO-67931
902,1091,tartu,IN,154,2024-04-08,PO-75896
903,1092,pärnu,OUT,-32,2024-04-25,ORD-98790
904,1285,pärnu,TRANSFER,39,2025-02-09,TRANSFER-1424
905,1246,ladu,IN,171,2024-12-24,PO-79561
906,1332,tallinn,TRANSFER,-19,2025-01-20,TRANSFER-7750
907,1031,pärnu,TRANSFER,59,2024-02-16,TRANSFER-3911
908,1227,tallinn,IN,160,2024-08-13,PO-88325
